ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,5940,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6001,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6060,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6120,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6180,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6240,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6300,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6360,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6420,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6480,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6540,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6600,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6660,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6720,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6780,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6840,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6901,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,6960,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7020,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7080,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7140,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7201,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7261,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7321,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7380,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7441,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7500,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7560,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7620,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7680,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7740,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7800,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7860,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7920,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,7980,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8040,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8100,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8160,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8220,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8280,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8341,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8400,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8460,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8520,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8580,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8640,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8700,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8761,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8820,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8880,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,8940,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9001,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,9060,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
