ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
car,eps-greedy2,421,338,13,26,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,434,351,13,27,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,447,364,13,28,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,460,377,13,29,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,473,390,13,30,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,486,403,13,31,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,499,416,13,32,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,512,429,13,33,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,525,442,13,34,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,539,455,13,35,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,552,468,13,36,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,565,481,13,37,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,578,494,13,38,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,591,507,13,39,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,604,520,13,40,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,617,533,13,41,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,630,546,13,42,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,643,559,13,43,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
