ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
car,autoweka,7501,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,7601,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,7701,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,7800,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,7901,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8000,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8100,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8200,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8300,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8400,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8500,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8600,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8700,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8800,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,8900,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,9000,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,9100,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
car,autoweka,9200,0.3305785,weka.classifiers.functions.SMO,-C 1.4881228760747442 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.995587469665315 -L"
