ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
gcredits,eps-greedy4,751,663,13,51,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,764,676,13,52,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,778,689,13,53,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,791,702,13,54,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,804,715,13,55,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,817,728,13,56,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,830,741,13,57,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,843,754,13,58,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,857,767,13,59,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,870,780,13,60,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,258,160,16,10,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,275,176,16,11,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,291,192,16,12,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,307,208,16,13,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,323,224,16,14,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,339,240,16,15,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,355,256,16,16,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,372,272,16,17,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,388,288,16,18,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,404,304,16,19,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,420,320,16,20,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,436,336,16,21,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,452,352,16,22,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,469,368,16,23,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,485,384,16,24,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,501,400,16,25,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,517,416,16,26,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,533,432,16,27,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,550,448,16,28,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,566,464,16,29,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,582,480,16,30,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,598,496,16,31,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,614,512,16,32,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,630,528,16,33,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
gcredits,eps-greedy4,647,544,16,34,18.571428298950195,weka.classifiers.trees.RandomForest,-I 10 -K 0 -depth 0
